label,policy,request_rate_rps,interactive_fraction,max_in_flight,aging_threshold_s,cost_weight,slack_weight,waiting_weight,disable_length_estimate,request_count,success_count,error_count,timeout_count,cancelled_count,rejected_count,token_throughput_per_s,ttft_p50_s,ttft_p95_s,ttft_p99_s,tpot_p50_s,tpot_p95_s,tpot_p99_s,end_to_end_p50_s,end_to_end_p95_s,end_to_end_p99_s,queue_wait_p50_s,queue_wait_p95_s,queue_wait_p99_s,longest_queue_wait_s,slo_overall_rate,slo_interactive_rate,slo_batch_rate,slo_attainment_gap,jain_fairness_index
full,slo_aware,3.0,0.5,4,3.0,1.0,1.0,1.0,False,180,180,0,0,0,0,452.3478353740009,2.088883705666376,3.5962272393335297,3.8800615460004337,0.0077831253093045396,0.008147167810867635,0.00895431502435602,3.45097577366505,5.909339061334322,6.629299347332562,2.065936396666075,3.5747096943341603,3.8584324780003953,3.8735413316662743,0.8277777777777777,0.6025641025641025,1.0,0.39743589743589747,0.9420595683106237
no-slack,slo_aware,3.0,0.5,4,3.0,1.0,0.0,1.0,False,180,180,0,0,0,0,443.84266576501307,2.172962190999897,4.700485008001124,5.148581054667375,0.007868845960716239,0.00888560166036631,0.008975490157928633,3.761371077665899,6.749160084335017,7.75364278433517,2.150037016001079,4.678355140000349,5.127440692665914,5.174232241666687,0.7722222222222223,0.47435897435897434,1.0,0.5256410256410257,0.8872266201529586
no-aging,slo_aware,3.0,0.5,4,1000000.0,1.0,1.0,1.0,False,180,180,0,0,0,0,415.6023385254244,1.2692406486658,6.579135572666928,7.602278409998689,0.00847389204777864,0.00895751300725786,0.009026977586666665,2.8696152829998027,8.907482956332387,10.12089872299839,1.2432777426656685,6.557110590665616,7.577007391999359,8.172083459665373,0.9666666666666667,0.9230769230769231,1.0,0.07692307692307687,0.998402555910543
no-length-estimate,slo_aware,3.0,0.5,4,3.0,1.0,1.0,1.0,True,180,180,0,0,0,0,439.20508552061006,2.8494414956658147,5.764536696000505,6.429923761666942,0.00793532121216148,0.008800946663661427,0.008841028611136103,4.454186954666511,7.2113920120009425,8.33952629133455,2.827204649665873,5.739489208999657,6.405142474666718,6.464887950334742,0.7666666666666667,0.46153846153846156,1.0,0.5384615384615384,0.880487804878049
