request_id,sequence_id,request_class,arrival_time_s,enqueue_time_s,dispatch_time_s,first_token_time_s,completion_time_s,input_tokens,output_tokens,status,error_type,policy_name,config_hash,repetition_index,env_version
request-000000,0,interactive,5348.038672626,5348.039782251,5348.039801589,5348.058346328,5348.953754104,254,118,success,,slo_aware,c156dccbce28ff336eaf803e978c15fa24d500b000ea04f0f6076b288832bca5,0,python=3.11.14;driver=580.178.04;model_revision=c1899de289a04d12100db370d81485cdf75e47ca;config_hash=cfe336fe238a0088f06c1d3eb6fbf4f92a57d372b80f54a89ab880a16e5c1d93;vllm=unavailable;torch=unavailable
request-000001,1,interactive,5348.372005959333,5348.372971193,5348.373000046,5348.392309001,5348.767465366,198,49,success,,slo_aware,c156dccbce28ff336eaf803e978c15fa24d500b000ea04f0f6076b288832bca5,0,python=3.11.14;driver=580.178.04;model_revision=c1899de289a04d12100db370d81485cdf75e47ca;config_hash=cfe336fe238a0088f06c1d3eb6fbf4f92a57d372b80f54a89ab880a16e5c1d93;vllm=unavailable;torch=unavailable
request-000002,2,batch,5348.705339292667,5348.705562674,5348.705596736,5348.7274308,5350.713801795,892,254,success,,slo_aware,c156dccbce28ff336eaf803e978c15fa24d500b000ea04f0f6076b288832bca5,0,python=3.11.14;driver=580.178.04;model_revision=c1899de289a04d12100db370d81485cdf75e47ca;config_hash=cfe336fe238a0088f06c1d3eb6fbf4f92a57d372b80f54a89ab880a16e5c1d93;vllm=unavailable;torch=unavailable
request-000003,3,interactive,5349.038672626,5349.038990277,5349.039022947,5349.057284473,5349.486889599,118,55,success,,slo_aware,c156dccbce28ff336eaf803e978c15fa24d500b000ea04f0f6076b288832bca5,0,python=3.11.14;driver=580.178.04;model_revision=c1899de289a04d12100db370d81485cdf75e47ca;config_hash=cfe336fe238a0088f06c1d3eb6fbf4f92a57d372b80f54a89ab880a16e5c1d93;vllm=unavailable;torch=unavailable
request-000004,4,batch,5349.372005959333,5349.372975155,5349.373002906,5349.398861991,5350.424862684,2046,131,success,,slo_aware,c156dccbce28ff336eaf803e978c15fa24d500b000ea04f0f6076b288832bca5,0,python=3.11.14;driver=580.178.04;model_revision=c1899de289a04d12100db370d81485cdf75e47ca;config_hash=cfe336fe238a0088f06c1d3eb6fbf4f92a57d372b80f54a89ab880a16e5c1d93;vllm=unavailable;torch=unavailable
request-000005,5,batch,5349.705339292667,5349.705803968,5349.70584141,5349.729699947,5351.735033046,1040,257,success,,slo_aware,c156dccbce28ff336eaf803e978c15fa24d500b000ea04f0f6076b288832bca5,0,python=3.11.14;driver=580.178.04;model_revision=c1899de289a04d12100db370d81485cdf75e47ca;config_hash=cfe336fe238a0088f06c1d3eb6fbf4f92a57d372b80f54a89ab880a16e5c1d93;vllm=unavailable;torch=unavailable
request-000006,6,batch,5350.038672626,5350.038924101,5350.038953432,5350.061487879,5352.74402694,589,342,success,,slo_aware,c156dccbce28ff336eaf803e978c15fa24d500b000ea04f0f6076b288832bca5,0,python=3.11.14;driver=580.178.04;model_revision=c1899de289a04d12100db370d81485cdf75e47ca;config_hash=cfe336fe238a0088f06c1d3eb6fbf4f92a57d372b80f54a89ab880a16e5c1d93;vllm=unavailable;torch=unavailable
request-000007,7,batch,5350.372005959333,5350.372545052,5350.424876421,5350.447463377,5353.27002225,578,352,success,,slo_aware,c156dccbce28ff336eaf803e978c15fa24d500b000ea04f0f6076b288832bca5,0,python=3.11.14;driver=580.178.04;model_revision=c1899de289a04d12100db370d81485cdf75e47ca;config_hash=cfe336fe238a0088f06c1d3eb6fbf4f92a57d372b80f54a89ab880a16e5c1d93;vllm=unavailable;torch=unavailable
request-000008,8,interactive,5350.705339292667,5350.705573563,5350.71381408,5350.736576747,5351.150104895,94,54,success,,slo_aware,c156dccbce28ff336eaf803e978c15fa24d500b000ea04f0f6076b288832bca5,0,python=3.11.14;driver=580.178.04;model_revision=c1899de289a04d12100db370d81485cdf75e47ca;config_hash=cfe336fe238a0088f06c1d3eb6fbf4f92a57d372b80f54a89ab880a16e5c1d93;vllm=unavailable;torch=unavailable
request-000009,9,interactive,5351.038672626,5351.0389338,5351.150119166,5351.172896038,5351.509558557,68,44,success,,slo_aware,c156dccbce28ff336eaf803e978c15fa24d500b000ea04f0f6076b288832bca5,0,python=3.11.14;driver=580.178.04;model_revision=c1899de289a04d12100db370d81485cdf75e47ca;config_hash=cfe336fe238a0088f06c1d3eb6fbf4f92a57d372b80f54a89ab880a16e5c1d93;vllm=unavailable;torch=unavailable
