request_id,sequence_id,request_class,arrival_time_s,enqueue_time_s,dispatch_time_s,first_token_time_s,completion_time_s,input_tokens,output_tokens,status,error_type,policy_name,config_hash,repetition_index,env_version
request-000000,0,interactive,4738.92549781,4738.926400097,4738.926421446,4738.947647789,4739.955177133,254,118,success,,slo_aware,bd446b6284a9a1cdfbf5a62ab9663ff7509cb715b3843a96881f7b19ae2e38f3,0,python=3.11.14;driver=580.178.04;model_revision=c1899de289a04d12100db370d81485cdf75e47ca;config_hash=cfe336fe238a0088f06c1d3eb6fbf4f92a57d372b80f54a89ab880a16e5c1d93;vllm=unavailable;torch=unavailable
request-000001,1,interactive,4739.592164476667,4739.592905596,4739.59294753,4739.619018989,4740.03421702,198,49,success,,slo_aware,bd446b6284a9a1cdfbf5a62ab9663ff7509cb715b3843a96881f7b19ae2e38f3,0,python=3.11.14;driver=580.178.04;model_revision=c1899de289a04d12100db370d81485cdf75e47ca;config_hash=cfe336fe238a0088f06c1d3eb6fbf4f92a57d372b80f54a89ab880a16e5c1d93;vllm=unavailable;torch=unavailable
request-000002,2,batch,4740.258831143333,4740.259931959,4740.259980125,4740.27854529,4742.273805259,892,254,success,,slo_aware,bd446b6284a9a1cdfbf5a62ab9663ff7509cb715b3843a96881f7b19ae2e38f3,0,python=3.11.14;driver=580.178.04;model_revision=c1899de289a04d12100db370d81485cdf75e47ca;config_hash=cfe336fe238a0088f06c1d3eb6fbf4f92a57d372b80f54a89ab880a16e5c1d93;vllm=unavailable;torch=unavailable
request-000003,3,interactive,4740.92549781,4740.926513234,4740.926539556,4740.949385975,4741.3670964,118,55,success,,slo_aware,bd446b6284a9a1cdfbf5a62ab9663ff7509cb715b3843a96881f7b19ae2e38f3,0,python=3.11.14;driver=580.178.04;model_revision=c1899de289a04d12100db370d81485cdf75e47ca;config_hash=cfe336fe238a0088f06c1d3eb6fbf4f92a57d372b80f54a89ab880a16e5c1d93;vllm=unavailable;torch=unavailable
request-000004,4,batch,4741.592164476667,4741.593137768,4741.593161528,4741.617443287,4742.645047029,2046,131,success,,slo_aware,bd446b6284a9a1cdfbf5a62ab9663ff7509cb715b3843a96881f7b19ae2e38f3,0,python=3.11.14;driver=580.178.04;model_revision=c1899de289a04d12100db370d81485cdf75e47ca;config_hash=cfe336fe238a0088f06c1d3eb6fbf4f92a57d372b80f54a89ab880a16e5c1d93;vllm=unavailable;torch=unavailable
request-000005,5,batch,4742.258831143333,4742.259461333,4742.259486263,4742.281463547,4744.481072665,1040,257,success,,slo_aware,bd446b6284a9a1cdfbf5a62ab9663ff7509cb715b3843a96881f7b19ae2e38f3,0,python=3.11.14;driver=580.178.04;model_revision=c1899de289a04d12100db370d81485cdf75e47ca;config_hash=cfe336fe238a0088f06c1d3eb6fbf4f92a57d372b80f54a89ab880a16e5c1d93;vllm=unavailable;torch=unavailable
request-000006,6,batch,4742.92549781,4742.926450691,4742.926480759,4742.950584491,4745.790499194,589,317,success,,slo_aware,bd446b6284a9a1cdfbf5a62ab9663ff7509cb715b3843a96881f7b19ae2e38f3,0,python=3.11.14;driver=580.178.04;model_revision=c1899de289a04d12100db370d81485cdf75e47ca;config_hash=cfe336fe238a0088f06c1d3eb6fbf4f92a57d372b80f54a89ab880a16e5c1d93;vllm=unavailable;torch=unavailable
request-000007,7,batch,4743.592164476667,4743.592956294,4743.592989362,4743.6186695,4746.846863511,578,362,success,,slo_aware,bd446b6284a9a1cdfbf5a62ab9663ff7509cb715b3843a96881f7b19ae2e38f3,0,python=3.11.14;driver=580.178.04;model_revision=c1899de289a04d12100db370d81485cdf75e47ca;config_hash=cfe336fe238a0088f06c1d3eb6fbf4f92a57d372b80f54a89ab880a16e5c1d93;vllm=unavailable;torch=unavailable
request-000008,8,interactive,4744.258831143333,4744.259674048,4744.259700469,4744.284821731,4744.757420162,94,54,success,,slo_aware,bd446b6284a9a1cdfbf5a62ab9663ff7509cb715b3843a96881f7b19ae2e38f3,0,python=3.11.14;driver=580.178.04;model_revision=c1899de289a04d12100db370d81485cdf75e47ca;config_hash=cfe336fe238a0088f06c1d3eb6fbf4f92a57d372b80f54a89ab880a16e5c1d93;vllm=unavailable;torch=unavailable
request-000009,9,interactive,4744.92549781,4744.925606186,4744.925635263,4744.953035894,4745.336045475,68,44,success,,slo_aware,bd446b6284a9a1cdfbf5a62ab9663ff7509cb715b3843a96881f7b19ae2e38f3,0,python=3.11.14;driver=580.178.04;model_revision=c1899de289a04d12100db370d81485cdf75e47ca;config_hash=cfe336fe238a0088f06c1d3eb6fbf4f92a57d372b80f54a89ab880a16e5c1d93;vllm=unavailable;torch=unavailable
