label,policy,request_rate_rps,interactive_fraction,max_in_flight,aging_threshold_s,cost_weight,slack_weight,waiting_weight,disable_length_estimate,request_count,success_count,error_count,timeout_count,cancelled_count,rejected_count,token_throughput_per_s,ttft_p50_s,ttft_p95_s,ttft_p99_s,tpot_p50_s,tpot_p95_s,tpot_p99_s,end_to_end_p50_s,end_to_end_p95_s,end_to_end_p99_s,queue_wait_p50_s,queue_wait_p95_s,queue_wait_p99_s,longest_queue_wait_s,slo_overall_rate,slo_interactive_rate,slo_batch_rate,slo_attainment_gap,jain_fairness_index
fcfs,fcfs,2.0,0.5,4,3.0,1.0,1.0,1.0,False,180,180,0,0,0,0,345.9373070632117,0.031940107999616885,0.9171555540006011,1.5561532080000688,0.009078260674704576,0.010133026573037548,0.01048366218868257,1.7843125670005975,3.8387097640006687,4.77228130200001,0.0012443060004443396,0.8937495820000549,1.5148854130002292,1.9828964250000354,1.0,1.0,1.0,0.0,1.0
static-priority,static_priority,2.0,0.5,4,3.0,1.0,1.0,1.0,False,180,180,0,0,0,0,348.9398422339455,0.18792911499986076,1.8405411049998293,2.4743345200004114,0.009475980578943399,0.009854586146660344,0.010142303154936317,2.1258619700001873,4.586000006000177,6.31245382599991,0.1611408870003288,1.815157304999957,2.4471286870002587,2.5172446850001506,0.9777777777777777,0.9487179487179487,1.0,0.05128205128205132,0.9993079584775086
slo-aware,slo_aware,2.0,0.5,4,3.0,1.0,1.0,1.0,False,180,180,0,0,0,0,348.62520410211295,0.1261818309994851,1.8351093999999648,3.856411912999647,0.009339793359995383,0.009944254393252614,0.010175771962270307,2.046296124000037,4.45277698999962,5.323363357999369,0.0991070239997498,1.8066669889994955,3.827211722999891,3.9585733419999087,0.9611111111111111,0.9102564102564102,1.0,0.08974358974358976,0.9977977528089885
