request_id,sequence_id,request_class,arrival_time_s,enqueue_time_s,dispatch_time_s,first_token_time_s,completion_time_s,input_tokens,output_tokens,status,error_type,policy_name,config_hash,repetition_index,env_version
request-000000,0,interactive,5581.317287989,5581.318365495,5581.318388454,5581.33887642,5587.764874117,254,747,success,,slo_aware,5b500bd881496d13a150dcff39bc5ad7ff0c042240b3ab7bbb6083dc95b1c0b5,0,python=3.11.14;driver=580.178.04;model_revision=c1899de289a04d12100db370d81485cdf75e47ca;config_hash=0525e7dd9606cb67d72b4e0383d7e0b1717e79b5530d28eb827b52b72ee99e48;vllm=unavailable;torch=unavailable
request-000001,1,batch,5581.472129502529,5581.472320951,5581.472352677,5581.498183326,5584.539196842,1018,352,success,,slo_aware,5b500bd881496d13a150dcff39bc5ad7ff0c042240b3ab7bbb6083dc95b1c0b5,0,python=3.11.14;driver=580.178.04;model_revision=c1899de289a04d12100db370d81485cdf75e47ca;config_hash=0525e7dd9606cb67d72b4e0383d7e0b1717e79b5530d28eb827b52b72ee99e48;vllm=unavailable;torch=unavailable
request-000002,2,batch,5582.607534711007,5582.608565151,5582.608598878,5582.635885729,5585.741228453,589,361,success,,slo_aware,5b500bd881496d13a150dcff39bc5ad7ff0c042240b3ab7bbb6083dc95b1c0b5,0,python=3.11.14;driver=580.178.04;model_revision=c1899de289a04d12100db370d81485cdf75e47ca;config_hash=0525e7dd9606cb67d72b4e0383d7e0b1717e79b5530d28eb827b52b72ee99e48;vllm=unavailable;torch=unavailable
request-000003,3,interactive,5583.177120722504,5583.177538607,5583.177568904,5583.197482547,5586.342207136,202,366,success,,slo_aware,5b500bd881496d13a150dcff39bc5ad7ff0c042240b3ab7bbb6083dc95b1c0b5,0,python=3.11.14;driver=580.178.04;model_revision=c1899de289a04d12100db370d81485cdf75e47ca;config_hash=0525e7dd9606cb67d72b4e0383d7e0b1717e79b5530d28eb827b52b72ee99e48;vllm=unavailable;torch=unavailable
request-000004,4,interactive,5583.800839827538,5583.801892977,5584.539214644,5584.56485895,5587.419819191,249,334,success,,slo_aware,5b500bd881496d13a150dcff39bc5ad7ff0c042240b3ab7bbb6083dc95b1c0b5,0,python=3.11.14;driver=580.178.04;model_revision=c1899de289a04d12100db370d81485cdf75e47ca;config_hash=0525e7dd9606cb67d72b4e0383d7e0b1717e79b5530d28eb827b52b72ee99e48;vllm=unavailable;torch=unavailable
request-000005,5,batch,5586.375108068893,5586.375272922,5586.375305478,5586.402104748,5589.830587761,1990,399,success,,slo_aware,5b500bd881496d13a150dcff39bc5ad7ff0c042240b3ab7bbb6083dc95b1c0b5,0,python=3.11.14;driver=580.178.04;model_revision=c1899de289a04d12100db370d81485cdf75e47ca;config_hash=0525e7dd9606cb67d72b4e0383d7e0b1717e79b5530d28eb827b52b72ee99e48;vllm=unavailable;torch=unavailable
request-000006,6,batch,5586.546332934687,5586.546513709,5586.546545595,5586.573365542,5589.348023587,719,323,success,,slo_aware,5b500bd881496d13a150dcff39bc5ad7ff0c042240b3ab7bbb6083dc95b1c0b5,0,python=3.11.14;driver=580.178.04;model_revision=c1899de289a04d12100db370d81485cdf75e47ca;config_hash=0525e7dd9606cb67d72b4e0383d7e0b1717e79b5530d28eb827b52b72ee99e48;vllm=unavailable;torch=unavailable
request-000007,7,interactive,5586.6273060352305,5586.62801308,5587.419839095,5587.444381428,5590.596006651,137,366,success,,slo_aware,5b500bd881496d13a150dcff39bc5ad7ff0c042240b3ab7bbb6083dc95b1c0b5,0,python=3.11.14;driver=580.178.04;model_revision=c1899de289a04d12100db370d81485cdf75e47ca;config_hash=0525e7dd9606cb67d72b4e0383d7e0b1717e79b5530d28eb827b52b72ee99e48;vllm=unavailable;torch=unavailable
request-000008,8,interactive,5586.828414931383,5586.829067979,5587.764891679,5587.790106744,5590.818619989,255,352,success,,slo_aware,5b500bd881496d13a150dcff39bc5ad7ff0c042240b3ab7bbb6083dc95b1c0b5,0,python=3.11.14;driver=580.178.04;model_revision=c1899de289a04d12100db370d81485cdf75e47ca;config_hash=0525e7dd9606cb67d72b4e0383d7e0b1717e79b5530d28eb827b52b72ee99e48;vllm=unavailable;torch=unavailable
request-000009,9,batch,5588.417248988725,5588.418236185,5589.348041829,5589.373315028,5592.450356655,1847,359,success,,slo_aware,5b500bd881496d13a150dcff39bc5ad7ff0c042240b3ab7bbb6083dc95b1c0b5,0,python=3.11.14;driver=580.178.04;model_revision=c1899de289a04d12100db370d81485cdf75e47ca;config_hash=0525e7dd9606cb67d72b4e0383d7e0b1717e79b5530d28eb827b52b72ee99e48;vllm=unavailable;torch=unavailable
request-000010,10,interactive,5590.121414930573,5590.121558633,5590.121591571,5590.148328697,5593.160489432,134,352,success,,slo_aware,5b500bd881496d13a150dcff39bc5ad7ff0c042240b3ab7bbb6083dc95b1c0b5,0,python=3.11.14;driver=580.178.04;model_revision=c1899de289a04d12100db370d81485cdf75e47ca;config_hash=0525e7dd9606cb67d72b4e0383d7e0b1717e79b5530d28eb827b52b72ee99e48;vllm=unavailable;torch=unavailable
request-000011,11,interactive,5590.1268341711375,5590.12737514,5590.596027168,5590.620854444,5593.693269818,64,359,success,,slo_aware,5b500bd881496d13a150dcff39bc5ad7ff0c042240b3ab7bbb6083dc95b1c0b5,0,python=3.11.14;driver=580.178.04;model_revision=c1899de289a04d12100db370d81485cdf75e47ca;config_hash=0525e7dd9606cb67d72b4e0383d7e0b1717e79b5530d28eb827b52b72ee99e48;vllm=unavailable;torch=unavailable
request-000012,12,interactive,5590.811381251364,5590.811961075,5590.818635235,5590.843270342,5593.85720895,83,352,success,,slo_aware,5b500bd881496d13a150dcff39bc5ad7ff0c042240b3ab7bbb6083dc95b1c0b5,0,python=3.11.14;driver=580.178.04;model_revision=c1899de289a04d12100db370d81485cdf75e47ca;config_hash=0525e7dd9606cb67d72b4e0383d7e0b1717e79b5530d28eb827b52b72ee99e48;vllm=unavailable;torch=unavailable
request-000013,13,batch,5591.0550858501,5591.056024908,5593.857228463,5593.882273861,5596.371220008,566,290,success,,slo_aware,5b500bd881496d13a150dcff39bc5ad7ff0c042240b3ab7bbb6083dc95b1c0b5,0,python=3.11.14;driver=580.178.04;model_revision=c1899de289a04d12100db370d81485cdf75e47ca;config_hash=0525e7dd9606cb67d72b4e0383d7e0b1717e79b5530d28eb827b52b72ee99e48;vllm=unavailable;torch=unavailable
