label,policy,request_rate_rps,random_seed,interactive_fraction,max_in_flight,aging_threshold_s,cost_weight,slack_weight,waiting_weight,disable_length_estimate,aging_levels,adaptive_ceiling,ceiling_margin,ceiling_floor_s,ceiling_cap_s,request_count,success_count,error_count,timeout_count,cancelled_count,rejected_count,token_throughput_per_s,ttft_p50_s,ttft_p95_s,ttft_p99_s,tpot_p50_s,tpot_p95_s,tpot_p99_s,end_to_end_p50_s,end_to_end_p95_s,end_to_end_p99_s,queue_wait_p50_s,queue_wait_p95_s,queue_wait_p99_s,longest_queue_wait_s,slo_overall_rate,slo_interactive_rate,slo_batch_rate,slo_attainment_gap,jain_fairness_index
probe-hi,fcfs,10.0,20250825,0.2,16,30.0,1.0,1.0,1.0,False,1,False,1.5,1.0,15.0,120,120,0,0,0,0,1662.912898804971,1.5798319309710678,3.926174748410176,4.271360345034964,0.008105635578571732,0.008655620601139629,0.00873257281609262,3.651754615218124,6.614781562520648,7.420169290591957,1.555597753971142,3.902748010410278,4.247441034034864,4.318751512501876,0.9083333333333333,0.5,1.0,0.5,0.9
