request_id,sequence_id,request_class,arrival_time_s,enqueue_time_s,dispatch_time_s,first_token_time_s,completion_time_s,input_tokens,output_tokens,status,error_type,policy_name,config_hash,repetition_index,env_version
request-000000,0,interactive,33598.794730437,33598.795610981,33598.795629153,33598.816400013,33599.849155575,254,118,success,,slo_aware,8dd4373cb800f09537e775b8ca0e6c2bde30dda2992395bc612157c60264598b,0,python=3.11.14;driver=580.178.04;model_revision=c1899de289a04d12100db370d81485cdf75e47ca;config_hash=da085ff48fb970a9760644d3c26b722f41177e666254ac2baafe2c12ebaaeb08;vllm=unavailable;torch=unavailable
request-000001,1,interactive,33598.85666704241,33598.857439865,33598.857481569,33598.884617571,33599.313927571,198,49,success,,slo_aware,8dd4373cb800f09537e775b8ca0e6c2bde30dda2992395bc612157c60264598b,0,python=3.11.14;driver=580.178.04;model_revision=c1899de289a04d12100db370d81485cdf75e47ca;config_hash=da085ff48fb970a9760644d3c26b722f41177e666254ac2baafe2c12ebaaeb08;vllm=unavailable;torch=unavailable
request-000002,2,batch,33599.3108291258,33599.311008189,33599.311048096,33599.339018415,33601.588478768,892,254,success,,slo_aware,8dd4373cb800f09537e775b8ca0e6c2bde30dda2992395bc612157c60264598b,0,python=3.11.14;driver=580.178.04;model_revision=c1899de289a04d12100db370d81485cdf75e47ca;config_hash=da085ff48fb970a9760644d3c26b722f41177e666254ac2baafe2c12ebaaeb08;vllm=unavailable;torch=unavailable
request-000003,3,interactive,33599.5386635304,33599.539337771,33599.53937269,33599.568149914,33600.048270175,118,55,success,,slo_aware,8dd4373cb800f09537e775b8ca0e6c2bde30dda2992395bc612157c60264598b,0,python=3.11.14;driver=580.178.04;model_revision=c1899de289a04d12100db370d81485cdf75e47ca;config_hash=da085ff48fb970a9760644d3c26b722f41177e666254ac2baafe2c12ebaaeb08;vllm=unavailable;torch=unavailable
request-000004,4,batch,33599.78815117242,33599.78878443,33599.788813279,33599.813094915,33600.973307751,2046,131,success,,slo_aware,8dd4373cb800f09537e775b8ca0e6c2bde30dda2992395bc612157c60264598b,0,python=3.11.14;driver=580.178.04;model_revision=c1899de289a04d12100db370d81485cdf75e47ca;config_hash=da085ff48fb970a9760644d3c26b722f41177e666254ac2baafe2c12ebaaeb08;vllm=unavailable;torch=unavailable
request-000005,5,batch,33600.81785846896,33600.818080335,33600.818109132,33600.847101448,33603.117033529,1040,257,success,,slo_aware,8dd4373cb800f09537e775b8ca0e6c2bde30dda2992395bc612157c60264598b,0,python=3.11.14;driver=580.178.04;model_revision=c1899de289a04d12100db370d81485cdf75e47ca;config_hash=da085ff48fb970a9760644d3c26b722f41177e666254ac2baafe2c12ebaaeb08;vllm=unavailable;torch=unavailable
request-000006,6,batch,33600.886348415275,33600.887289582,33600.887324883,33600.909205245,33604.953599106,589,459,success,,slo_aware,8dd4373cb800f09537e775b8ca0e6c2bde30dda2992395bc612157c60264598b,0,python=3.11.14;driver=580.178.04;model_revision=c1899de289a04d12100db370d81485cdf75e47ca;config_hash=da085ff48fb970a9760644d3c26b722f41177e666254ac2baafe2c12ebaaeb08;vllm=unavailable;torch=unavailable
request-000007,7,batch,33600.9187376555,33600.919454589,33600.973330782,33600.998929262,33603.841254284,578,323,success,,slo_aware,8dd4373cb800f09537e775b8ca0e6c2bde30dda2992395bc612157c60264598b,0,python=3.11.14;driver=580.178.04;model_revision=c1899de289a04d12100db370d81485cdf75e47ca;config_hash=da085ff48fb970a9760644d3c26b722f41177e666254ac2baafe2c12ebaaeb08;vllm=unavailable;torch=unavailable
request-000008,8,interactive,33600.999181213956,33601.000235865,33601.58849433,33601.614164895,33602.086733824,94,54,success,,slo_aware,8dd4373cb800f09537e775b8ca0e6c2bde30dda2992395bc612157c60264598b,0,python=3.11.14;driver=580.178.04;model_revision=c1899de289a04d12100db370d81485cdf75e47ca;config_hash=da085ff48fb970a9760644d3c26b722f41177e666254ac2baafe2c12ebaaeb08;vllm=unavailable;torch=unavailable
request-000009,9,interactive,33601.634714836895,33601.634855791,33602.086756195,33602.111756164,33602.489708078,68,44,success,,slo_aware,8dd4373cb800f09537e775b8ca0e6c2bde30dda2992395bc612157c60264598b,0,python=3.11.14;driver=580.178.04;model_revision=c1899de289a04d12100db370d81485cdf75e47ca;config_hash=da085ff48fb970a9760644d3c26b722f41177e666254ac2baafe2c12ebaaeb08;vllm=unavailable;torch=unavailable
