label,policy,request_rate_rps,random_seed,interactive_fraction,max_in_flight,aging_threshold_s,cost_weight,slack_weight,waiting_weight,disable_length_estimate,aging_levels,request_count,success_count,error_count,timeout_count,cancelled_count,rejected_count,token_throughput_per_s,ttft_p50_s,ttft_p95_s,ttft_p99_s,tpot_p50_s,tpot_p95_s,tpot_p99_s,end_to_end_p50_s,end_to_end_p95_s,end_to_end_p99_s,queue_wait_p50_s,queue_wait_p95_s,queue_wait_p99_s,longest_queue_wait_s,slo_overall_rate,slo_interactive_rate,slo_batch_rate,slo_attainment_gap,jain_fairness_index
levels-1,slo_aware,3.0,20250825,0.5,4,3.0,1.0,1.0,1.0,False,1,180,180,0,0,0,0,446.48846093469774,3.191740090609528,4.795119649694243,5.786111452769546,0.0076773425263175,0.008683198349373639,0.009016994392487359,4.741979087695654,6.763596011696791,8.462091951376351,3.167765668607899,4.77025963368942,5.7613290067674825,6.131940110375581,0.7444444444444445,0.41025641025641024,1.0,0.5897435897435898,0.8511536297129993
levels-2,slo_aware,3.0,20250825,0.5,4,3.0,1.0,1.0,1.0,False,2,180,180,0,0,0,0,427.804967833004,4.123652946174843,6.245512666668219,6.64695765137003,0.008415378656639206,0.009270919942701326,0.01001651603919705,5.673992132906278,8.089544226939324,9.194644308372517,4.098844484171423,6.223526204666996,6.621515832368459,6.686518326903752,0.6166666666666667,0.11538461538461539,1.0,0.8846153846153846,0.6138686131386861
levels-3,slo_aware,3.0,20250825,0.5,4,3.0,1.0,1.0,1.0,False,3,180,180,0,0,0,0,429.7405573360149,3.8984854286027257,5.937076854759653,6.696066523370973,0.008225777460217116,0.009153628871440776,0.009466172905720086,5.525244920056139,7.869482901172887,8.880069009079307,3.8769811366073554,5.91440603875526,6.670601522368088,6.72853591076273,0.6333333333333333,0.15384615384615385,1.0,0.8461538461538461,0.6502890173410404
levels-5,slo_aware,3.0,20250825,0.5,4,3.0,1.0,1.0,1.0,False,5,180,180,0,0,0,0,440.7822998037444,3.6669460111952503,5.44830432478193,5.965369598765392,0.007833276321613066,0.008911398400086909,0.009190648395350193,5.001428927695088,7.360962291641044,8.571936205378734,3.6436637461956707,5.425936888779688,5.939797365768754,6.137831437379646,0.6166666666666667,0.11538461538461539,1.0,0.8846153846153846,0.6138686131386861
