label,policy,request_rate_rps,random_seed,interactive_fraction,max_in_flight,aging_threshold_s,cost_weight,slack_weight,waiting_weight,disable_length_estimate,length_source,length_estimator_path,length_model,prompt_kinds,prompt_kind_fractions,log_mu_by_kind,log_sigma,advertised_cap_tokens,clamp_min,clamp_max,aging_levels,adaptive_ceiling,ceiling_margin,ceiling_floor_s,ceiling_cap_s,request_count,success_count,error_count,timeout_count,cancelled_count,rejected_count,token_throughput_per_s,ttft_p50_s,ttft_p95_s,ttft_p99_s,tpot_p50_s,tpot_p95_s,tpot_p99_s,end_to_end_p50_s,end_to_end_p95_s,end_to_end_p99_s,queue_wait_p50_s,queue_wait_p95_s,queue_wait_p99_s,longest_queue_wait_s,slo_overall_rate,slo_interactive_rate,slo_batch_rate,slo_attainment_gap,jain_fairness_index
rps04,slo_aware,0.4,20250825,0.5,4,3.0,1.0,1.0,1.0,False,true,,realistic,"[""short"", ""medium"", ""long""]","[0.5, 0.35, 0.15]","[6.2, 7.0, 7.8]",0.7,2048,8,2048,1,False,1.5,1.0,15.0,24,24,0,0,0,0,232.49803518484694,0.021922849627117103,1.7833661286658753,2.083900593335784,0.007340287439999104,0.007918943863248913,0.00793082917597881,2.801208746938755,5.075900851476945,7.192168072321692,0.0008401332916037063,1.7633931866666899,2.0642051573358913,2.0642051573358913,0.9583333333333334,0.9285714285714286,1.0,0.0714285714285714,0.9986301369863014
rps06,slo_aware,0.6,20250825,0.5,4,3.0,1.0,1.0,1.0,False,true,,realistic,"[""short"", ""medium"", ""long""]","[0.5, 0.35, 0.15]","[6.2, 7.0, 7.8]",0.7,2048,8,2048,1,False,1.5,1.0,15.0,24,24,0,0,0,0,340.6993802358731,0.024218742661105352,1.4404589377509183,2.1595632988901343,0.007635408669272119,0.008465008424503106,0.008501319882352587,2.8958350248512943,4.525285783751315,15.648947779213813,0.0009358395491290139,1.4198449207515296,2.1385540658902755,2.1385540658902755,1.0,1.0,1.0,0.0,1.0
rps09,slo_aware,0.9,20250825,0.5,4,3.0,1.0,1.0,1.0,False,true,,realistic,"[""short"", ""medium"", ""long""]","[0.5, 0.35, 0.15]","[6.2, 7.0, 7.8]",0.7,2048,8,2048,1,False,1.5,1.0,15.0,24,24,0,0,0,0,402.72507571861814,0.9298284947017237,5.424068323906795,5.699768223073988,0.008167058968608662,0.008216414450142479,0.00823323478299108,3.910111406845317,9.098151584253173,16.5203898904756,0.9068181837019438,5.40098584390671,5.675812394073546,5.675812394073546,0.8333333333333334,0.7142857142857143,1.0,0.2857142857142857,0.9729729729729732
rps15,slo_aware,1.5,20250825,0.5,4,3.0,1.0,1.0,1.0,False,true,,realistic,"[""short"", ""medium"", ""long""]","[0.5, 0.35, 0.15]","[6.2, 7.0, 7.8]",0.7,2048,8,2048,1,False,1.5,1.0,15.0,24,24,0,0,0,0,445.612681471356,3.0671821001269564,6.620441530385506,7.4363739207447,0.007464726449348722,0.008199221076923528,0.00820869667806251,5.690127091120303,8.984923942864043,9.180855094385151,3.0433252771272237,6.598651182385765,7.415339787744415,7.415339787744415,0.5833333333333334,0.2857142857142857,1.0,0.7142857142857143,0.7641509433962261
