label,policy,request_rate_rps,random_seed,interactive_fraction,max_in_flight,aging_threshold_s,cost_weight,slack_weight,waiting_weight,disable_length_estimate,aging_levels,adaptive_ceiling,ceiling_margin,ceiling_floor_s,ceiling_cap_s,request_count,success_count,error_count,timeout_count,cancelled_count,rejected_count,token_throughput_per_s,ttft_p50_s,ttft_p95_s,ttft_p99_s,tpot_p50_s,tpot_p95_s,tpot_p99_s,end_to_end_p50_s,end_to_end_p95_s,end_to_end_p99_s,queue_wait_p50_s,queue_wait_p95_s,queue_wait_p99_s,longest_queue_wait_s,slo_overall_rate,slo_interactive_rate,slo_batch_rate,slo_attainment_gap,jain_fairness_index
concurrent,fcfs,20.0,20250825,0.1,128,30.0,1.0,1.0,1.0,False,1,False,1.5,1.0,15.0,200,200,0,0,0,0,1748.4142646116807,7.975044675916251,16.84893584810243,17.496551188475223,0.008208802261904003,0.008359869083333419,0.008386165251461306,10.562070227705135,18.95146224000655,20.72129178871046,0.0007856964061829785,1.63862811717172,1.9728183834754418,2.0763704081732612,0.535,0.13043478260869565,0.5875706214689266,0.4571358388602309,0.7115641799745988
