request_id,sequence_id,request_class,arrival_time_s,enqueue_time_s,dispatch_time_s,first_token_time_s,completion_time_s,input_tokens,output_tokens,status,error_type,policy_name,config_hash,repetition_index,env_version
request-000000,0,interactive,9834.583621218,9834.584794292,9834.584814852,9834.605078086,9835.449563285,254,118,success,,slo_aware,a0d18df2a0751f250758d97bf1f2b74d6020645c6fad4e3511ba87efca5ededa,0,python=3.11.14;driver=580.178.04;model_revision=c1899de289a04d12100db370d81485cdf75e47ca;config_hash=a0d18df2a0751f250758d97bf1f2b74d6020645c6fad4e3511ba87efca5ededa;vllm=unavailable;torch=unavailable
request-000001,1,interactive,9836.583621218,9836.584321963,9836.584378139,9836.60380974,9836.955237427,198,49,success,,slo_aware,a0d18df2a0751f250758d97bf1f2b74d6020645c6fad4e3511ba87efca5ededa,0,python=3.11.14;driver=580.178.04;model_revision=c1899de289a04d12100db370d81485cdf75e47ca;config_hash=a0d18df2a0751f250758d97bf1f2b74d6020645c6fad4e3511ba87efca5ededa;vllm=unavailable;torch=unavailable
request-000002,2,batch,9838.583621218,9838.585303638,9838.585377194,9838.604446207,9840.488340099,892,254,success,,slo_aware,a0d18df2a0751f250758d97bf1f2b74d6020645c6fad4e3511ba87efca5ededa,0,python=3.11.14;driver=580.178.04;model_revision=c1899de289a04d12100db370d81485cdf75e47ca;config_hash=a0d18df2a0751f250758d97bf1f2b74d6020645c6fad4e3511ba87efca5ededa;vllm=unavailable;torch=unavailable
request-000003,3,interactive,9840.583621218,9840.584658586,9840.584692632,9840.601767371,9840.992452059,118,55,success,,slo_aware,a0d18df2a0751f250758d97bf1f2b74d6020645c6fad4e3511ba87efca5ededa,0,python=3.11.14;driver=580.178.04;model_revision=c1899de289a04d12100db370d81485cdf75e47ca;config_hash=a0d18df2a0751f250758d97bf1f2b74d6020645c6fad4e3511ba87efca5ededa;vllm=unavailable;torch=unavailable
request-000004,4,batch,9842.583621218,9842.584841596,9842.584895505,9842.603756819,9843.564079006,2046,131,success,,slo_aware,a0d18df2a0751f250758d97bf1f2b74d6020645c6fad4e3511ba87efca5ededa,0,python=3.11.14;driver=580.178.04;model_revision=c1899de289a04d12100db370d81485cdf75e47ca;config_hash=a0d18df2a0751f250758d97bf1f2b74d6020645c6fad4e3511ba87efca5ededa;vllm=unavailable;torch=unavailable
request-000005,5,batch,9844.583621218,9844.584797475,9844.584856266,9844.604558868,9846.504032736,1040,257,success,,slo_aware,a0d18df2a0751f250758d97bf1f2b74d6020645c6fad4e3511ba87efca5ededa,0,python=3.11.14;driver=580.178.04;model_revision=c1899de289a04d12100db370d81485cdf75e47ca;config_hash=a0d18df2a0751f250758d97bf1f2b74d6020645c6fad4e3511ba87efca5ededa;vllm=unavailable;torch=unavailable
request-000006,6,batch,9846.583621218,9846.58465862,9846.584698505,9846.603439766,9849.80691958,589,427,success,,slo_aware,a0d18df2a0751f250758d97bf1f2b74d6020645c6fad4e3511ba87efca5ededa,0,python=3.11.14;driver=580.178.04;model_revision=c1899de289a04d12100db370d81485cdf75e47ca;config_hash=a0d18df2a0751f250758d97bf1f2b74d6020645c6fad4e3511ba87efca5ededa;vllm=unavailable;torch=unavailable
request-000007,7,batch,9848.583621218,9848.584066444,9848.584109448,9848.605520166,9851.321476238,578,364,success,,slo_aware,a0d18df2a0751f250758d97bf1f2b74d6020645c6fad4e3511ba87efca5ededa,0,python=3.11.14;driver=580.178.04;model_revision=c1899de289a04d12100db370d81485cdf75e47ca;config_hash=a0d18df2a0751f250758d97bf1f2b74d6020645c6fad4e3511ba87efca5ededa;vllm=unavailable;torch=unavailable
request-000008,8,interactive,9850.583621218,9850.584666944,9850.584690916,9850.60474033,9851.01042261,94,54,success,,slo_aware,a0d18df2a0751f250758d97bf1f2b74d6020645c6fad4e3511ba87efca5ededa,0,python=3.11.14;driver=580.178.04;model_revision=c1899de289a04d12100db370d81485cdf75e47ca;config_hash=a0d18df2a0751f250758d97bf1f2b74d6020645c6fad4e3511ba87efca5ededa;vllm=unavailable;torch=unavailable
request-000009,9,interactive,9852.583621218,9852.585206392,9852.585261879,9852.603694574,9852.906779257,68,44,success,,slo_aware,a0d18df2a0751f250758d97bf1f2b74d6020645c6fad4e3511ba87efca5ededa,0,python=3.11.14;driver=580.178.04;model_revision=c1899de289a04d12100db370d81485cdf75e47ca;config_hash=a0d18df2a0751f250758d97bf1f2b74d6020645c6fad4e3511ba87efca5ededa;vllm=unavailable;torch=unavailable
request-000010,10,batch,9854.583621218,9854.584358519,9854.584413416,9854.603614259,9857.537878447,611,388,success,,slo_aware,a0d18df2a0751f250758d97bf1f2b74d6020645c6fad4e3511ba87efca5ededa,0,python=3.11.14;driver=580.178.04;model_revision=c1899de289a04d12100db370d81485cdf75e47ca;config_hash=a0d18df2a0751f250758d97bf1f2b74d6020645c6fad4e3511ba87efca5ededa;vllm=unavailable;torch=unavailable
request-000011,11,batch,9856.583621218,9856.584459369,9856.584488396,9856.603858345,9858.214412178,1163,211,success,,slo_aware,a0d18df2a0751f250758d97bf1f2b74d6020645c6fad4e3511ba87efca5ededa,0,python=3.11.14;driver=580.178.04;model_revision=c1899de289a04d12100db370d81485cdf75e47ca;config_hash=a0d18df2a0751f250758d97bf1f2b74d6020645c6fad4e3511ba87efca5ededa;vllm=unavailable;torch=unavailable
request-000012,12,interactive,9858.583621218,9858.585419692,9858.585458816,9858.604522874,9858.962712412,249,51,success,,slo_aware,a0d18df2a0751f250758d97bf1f2b74d6020645c6fad4e3511ba87efca5ededa,0,python=3.11.14;driver=580.178.04;model_revision=c1899de289a04d12100db370d81485cdf75e47ca;config_hash=a0d18df2a0751f250758d97bf1f2b74d6020645c6fad4e3511ba87efca5ededa;vllm=unavailable;torch=unavailable
request-000013,13,batch,9860.583621218,9860.584255459,9860.584302996,9860.603628284,9863.217312798,798,352,success,,slo_aware,a0d18df2a0751f250758d97bf1f2b74d6020645c6fad4e3511ba87efca5ededa,0,python=3.11.14;driver=580.178.04;model_revision=c1899de289a04d12100db370d81485cdf75e47ca;config_hash=a0d18df2a0751f250758d97bf1f2b74d6020645c6fad4e3511ba87efca5ededa;vllm=unavailable;torch=unavailable
request-000014,14,batch,9862.583621218,9862.584013343,9862.584037796,9862.60314422,9864.742354957,1990,286,success,,slo_aware,a0d18df2a0751f250758d97bf1f2b74d6020645c6fad4e3511ba87efca5ededa,0,python=3.11.14;driver=580.178.04;model_revision=c1899de289a04d12100db370d81485cdf75e47ca;config_hash=a0d18df2a0751f250758d97bf1f2b74d6020645c6fad4e3511ba87efca5ededa;vllm=unavailable;torch=unavailable
request-000015,15,batch,9864.583621218,9864.584324052,9864.584346916,9864.606533384,9866.762997609,541,294,success,,slo_aware,a0d18df2a0751f250758d97bf1f2b74d6020645c6fad4e3511ba87efca5ededa,0,python=3.11.14;driver=580.178.04;model_revision=c1899de289a04d12100db370d81485cdf75e47ca;config_hash=a0d18df2a0751f250758d97bf1f2b74d6020645c6fad4e3511ba87efca5ededa;vllm=unavailable;torch=unavailable
request-000016,16,batch,9866.583621218,9866.584100627,9866.584126835,9866.604711946,9869.561401628,945,400,success,,slo_aware,a0d18df2a0751f250758d97bf1f2b74d6020645c6fad4e3511ba87efca5ededa,0,python=3.11.14;driver=580.178.04;model_revision=c1899de289a04d12100db370d81485cdf75e47ca;config_hash=a0d18df2a0751f250758d97bf1f2b74d6020645c6fad4e3511ba87efca5ededa;vllm=unavailable;torch=unavailable
request-000017,17,batch,9868.583621218,9868.58410312,9868.584126332,9868.601942699,9869.635184896,719,139,success,,slo_aware,a0d18df2a0751f250758d97bf1f2b74d6020645c6fad4e3511ba87efca5ededa,0,python=3.11.14;driver=580.178.04;model_revision=c1899de289a04d12100db370d81485cdf75e47ca;config_hash=a0d18df2a0751f250758d97bf1f2b74d6020645c6fad4e3511ba87efca5ededa;vllm=unavailable;torch=unavailable
request-000018,18,batch,9870.583621218,9870.583985612,9870.584018763,9870.602538535,9873.764772176,1973,421,success,,slo_aware,a0d18df2a0751f250758d97bf1f2b74d6020645c6fad4e3511ba87efca5ededa,0,python=3.11.14;driver=580.178.04;model_revision=c1899de289a04d12100db370d81485cdf75e47ca;config_hash=a0d18df2a0751f250758d97bf1f2b74d6020645c6fad4e3511ba87efca5ededa;vllm=unavailable;torch=unavailable
request-000019,19,interactive,9872.583621218,9872.583861913,9872.583892289,9872.606173847,9873.186972928,92,76,success,,slo_aware,a0d18df2a0751f250758d97bf1f2b74d6020645c6fad4e3511ba87efca5ededa,0,python=3.11.14;driver=580.178.04;model_revision=c1899de289a04d12100db370d81485cdf75e47ca;config_hash=a0d18df2a0751f250758d97bf1f2b74d6020645c6fad4e3511ba87efca5ededa;vllm=unavailable;torch=unavailable
request-000020,20,interactive,9874.583621218,9874.584808567,9874.584850615,9874.603481351,9875.527464979,137,127,success,,slo_aware,a0d18df2a0751f250758d97bf1f2b74d6020645c6fad4e3511ba87efca5ededa,0,python=3.11.14;driver=580.178.04;model_revision=c1899de289a04d12100db370d81485cdf75e47ca;config_hash=a0d18df2a0751f250758d97bf1f2b74d6020645c6fad4e3511ba87efca5ededa;vllm=unavailable;torch=unavailable
request-000021,21,interactive,9876.583621218,9876.584915612,9876.584962839,9876.603099474,9876.833043977,157,34,success,,slo_aware,a0d18df2a0751f250758d97bf1f2b74d6020645c6fad4e3511ba87efca5ededa,0,python=3.11.14;driver=580.178.04;model_revision=c1899de289a04d12100db370d81485cdf75e47ca;config_hash=a0d18df2a0751f250758d97bf1f2b74d6020645c6fad4e3511ba87efca5ededa;vllm=unavailable;torch=unavailable
request-000022,22,interactive,9878.583621218,9878.584245107,9878.584288851,9878.603407744,9879.151823378,255,79,success,,slo_aware,a0d18df2a0751f250758d97bf1f2b74d6020645c6fad4e3511ba87efca5ededa,0,python=3.11.14;driver=580.178.04;model_revision=c1899de289a04d12100db370d81485cdf75e47ca;config_hash=a0d18df2a0751f250758d97bf1f2b74d6020645c6fad4e3511ba87efca5ededa;vllm=unavailable;torch=unavailable
request-000023,23,batch,9880.583621218,9880.585361539,9880.585423638,9880.606057808,9883.791056069,1132,423,success,,slo_aware,a0d18df2a0751f250758d97bf1f2b74d6020645c6fad4e3511ba87efca5ededa,0,python=3.11.14;driver=580.178.04;model_revision=c1899de289a04d12100db370d81485cdf75e47ca;config_hash=a0d18df2a0751f250758d97bf1f2b74d6020645c6fad4e3511ba87efca5ededa;vllm=unavailable;torch=unavailable
request-000024,24,batch,9882.583621218,9882.584403109,9882.584438144,9882.608762886,9884.807079882,967,296,success,,slo_aware,a0d18df2a0751f250758d97bf1f2b74d6020645c6fad4e3511ba87efca5ededa,0,python=3.11.14;driver=580.178.04;model_revision=c1899de289a04d12100db370d81485cdf75e47ca;config_hash=a0d18df2a0751f250758d97bf1f2b74d6020645c6fad4e3511ba87efca5ededa;vllm=unavailable;torch=unavailable
request-000025,25,batch,9884.583621218,9884.58395262,9884.583987162,9884.607110886,9886.237868787,539,229,success,,slo_aware,a0d18df2a0751f250758d97bf1f2b74d6020645c6fad4e3511ba87efca5ededa,0,python=3.11.14;driver=580.178.04;model_revision=c1899de289a04d12100db370d81485cdf75e47ca;config_hash=a0d18df2a0751f250758d97bf1f2b74d6020645c6fad4e3511ba87efca5ededa;vllm=unavailable;torch=unavailable
